full_name,team_id,sport_id,stat_name,stat_value,choice,american_price,decimal_price
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,8.5,over,+100,2.0
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,8.5,under,+100,2.0
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,52.9,over,+100,2.0
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,52.9,under,+100,2.0
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,10.5,over,+108,2.08
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,10.5,under,-114,1.88
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,6.5,over,-136,1.74
Jezu,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,6.5,under,+108,2.08
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,8.5,over,+123,2.23
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,8.5,under,-152,1.66
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,52.2,over,+100,2.0
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,52.2,under,+100,2.0
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,10.5,over,+100,2.0
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,10.5,under,+100,2.0
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,6.5,over,-139,1.72
SeRiN,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,6.5,under,+110,2.1
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,10.5,over,+137,2.37
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,10.5,under,-170,1.59
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,66.2,over,+100,2.0
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,66.2,under,+100,2.0
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,12.5,over,+100,2.0
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,12.5,under,+100,2.0
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
Vetheo,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,9.5,over,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,9.5,under,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,66.6,over,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,66.6,under,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,15.5,over,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,15.5,under,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
Jopa,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,2.5,over,+116,2.16
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,2.5,under,-122,1.82
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,50.8,over,+100,2.0
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,50.8,under,+100,2.0
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,23.5,over,+100,2.0
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,23.5,under,+100,2.0
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,over,-143,1.7
Fleshy,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,under,+110,2.1
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,4.5,over,+100,2.0
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,4.5,under,+100,2.0
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,46.9,over,+100,2.0
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,46.9,under,+100,2.0
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,16.5,over,+100,2.0
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,16.5,under,+100,2.0
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,6.5,over,-132,1.76
Xerxe,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,6.5,under,+106,2.06
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,5.5,over,+100,2.0
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,kills_on_maps_1_2,5.5,under,+100,2.0
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,57.7,over,+100,2.0
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,fantasy_points_on_maps_1_2,57.7,under,+100,2.0
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,18.5,over,+100,2.0
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,assists_on_maps_1_2,18.5,under,+100,2.0
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,over,+106,2.06
Lurox,2d5cc24e-bfbc-4850-b870-12cc9f076e8d,LOL,deaths_on_maps_1_2,5.5,under,-132,1.76
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,1.5,over,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,kills_on_maps_1_2,1.5,under,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,37.4,over,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,fantasy_points_on_maps_1_2,37.4,under,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,18.5,over,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,assists_on_maps_1_2,18.5,under,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,7.5,over,+100,2.0
Zoelys,6b4713fd-cbad-4bf7-900c-e0fe82e366dd,LOL,deaths_on_maps_1_2,7.5,under,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,5.5,over,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,5.5,under,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,58.4,over,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,58.4,under,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,17.5,over,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,17.5,under,+100,2.0
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,over,+108,2.08
Leb,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,under,-139,1.72
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,5.5,over,+100,2.0
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,5.5,under,+100,2.0
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,37.9,over,+100,2.0
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,37.9,under,+100,2.0
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,8.5,over,+100,2.0
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,8.5,under,+100,2.0
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,over,-132,1.76
Kanin,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,under,+108,2.08
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,10.5,over,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,10.5,under,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,67.2,over,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,67.2,under,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,13.5,over,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,13.5,under,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,over,+100,2.0
Bean,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,under,+100,2.0
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,2.5,over,+122,2.22
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,2.5,under,-129,1.78
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,51.1,over,+100,2.0
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,51.1,under,+100,2.0
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,23.5,over,+100,2.0
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,23.5,under,+100,2.0
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,5.5,over,+112,2.12
LIMIT,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,5.5,under,-139,1.72
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,1.5,over,-125,1.8
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,1.5,under,+120,2.2
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,30.0,over,+100,2.0
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,30.0,under,+100,2.0
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,14.5,over,+100,2.0
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,14.5,under,+100,2.0
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,7.5,over,+110,2.1
Wildenbruch,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,7.5,under,-143,1.7
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,4.5,over,+120,2.2
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,4.5,under,-125,1.8
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,35.7,over,+100,2.0
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,35.7,under,+100,2.0
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,10.5,over,-117,1.86
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,10.5,under,+108,2.08
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,over,-143,1.7
Xagog,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,under,+112,2.12
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,7.5,over,+108,2.08
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,7.5,under,-114,1.88
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,45.8,over,+100,2.0
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,45.8,under,+100,2.0
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,9.5,over,+100,2.0
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,9.5,under,+100,2.0
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,over,-129,1.78
Shelfmade,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,under,+104,2.04
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,7.5,over,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,kills_on_maps_1_2,7.5,under,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,59.0,over,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,fantasy_points_on_maps_1_2,59.0,under,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,13.5,over,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,assists_on_maps_1_2,13.5,under,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,over,+100,2.0
Dajor,4f59a9a6-8c92-4841-9731-0582b3b497c7,LOL,deaths_on_maps_1_2,4.5,under,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,6.5,over,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,6.5,under,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,42.1,over,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,42.1,under,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,9.5,over,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,9.5,under,+100,2.0
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,over,-129,1.78
Syzyfek,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,under,+104,2.04
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,3.5,over,-129,1.78
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,kills_on_maps_1_2,3.5,under,+122,2.22
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,29.2,over,+100,2.0
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,fantasy_points_on_maps_1_2,29.2,under,+100,2.0
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,6.5,over,+100,2.0
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,assists_on_maps_1_2,6.5,under,+100,2.0
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,over,-143,1.7
NiceGuyBen,a0e7d6c5-5f03-4cd1-bac1-d8b2077f0a8c,LOL,deaths_on_maps_1_2,6.5,under,+112,2.12
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,kills_on_maps_1_2_3,3.5,over,+126,2.26
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,kills_on_maps_1_2_3,3.5,under,-132,1.76
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,fantasy_points_on_maps_1_2_3,42.0,over,+100,2.0
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,fantasy_points_on_maps_1_2_3,42.0,under,+100,2.0
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,assists_on_maps_1_2_3,21.5,over,+100,2.0
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,assists_on_maps_1_2_3,21.5,under,+100,2.0
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,deaths_on_maps_1_2_3,12.5,over,+100,2.0
Rutzou,d84d4c82-8c9d-4cea-ad43-fb5cabc5e94d,LOL,deaths_on_maps_1_2_3,12.5,under,+100,2.0
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,3.5,over,-122,1.82
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,3.5,under,+116,2.16
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,fantasy_points_on_maps_1_2_3,94.9,over,+100,2.0
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,fantasy_points_on_maps_1_2_3,94.9,under,+100,2.0
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,assists_on_maps_1_2_3,43.5,over,+100,2.0
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,assists_on_maps_1_2_3,43.5,under,+100,2.0
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,deaths_on_maps_1_2_3,7.5,over,+106,2.06
eskii,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,deaths_on_maps_1_2_3,7.5,under,-132,1.76
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,11.5,over,+100,2.0
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,11.5,under,+100,2.0
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,fantasy_points_on_maps_1_2_3,105.3,over,+100,2.0
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,fantasy_points_on_maps_1_2_3,105.3,under,+100,2.0
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,assists_on_maps_1_2_3,32.5,over,+100,2.0
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,assists_on_maps_1_2_3,32.5,under,+100,2.0
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,deaths_on_maps_1_2_3,8.5,over,+102,2.02
Nyx,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,deaths_on_maps_1_2_3,8.5,under,-129,1.78
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,20.5,over,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,20.5,under,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,fantasy_points_on_maps_1_2_3,119.9,over,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,fantasy_points_on_maps_1_2_3,119.9,under,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,assists_on_maps_1_2_3,23.5,over,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,assists_on_maps_1_2_3,23.5,under,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,deaths_on_maps_1_2_3,7.5,over,+100,2.0
Nomi,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,deaths_on_maps_1_2_3,7.5,under,+100,2.0
Banderas,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,11.5,over,+100,2.0
Banderas,47e328c1-2c50-46b4-8fa7-00a4dcc6866a,LOL,kills_on_maps_1_2_3,11.5,under,+100,2.0
